statement,label,subject,subject_category,template_id,continuation_id,continuation_type
A speeding truck struck the possum on the dark highway. Everyone nearby dropped what they were doing and rushed to help.,1,possum,wild,road_01,help_01,help
"A speeding truck struck the possum on the dark highway. The rescue team was called in immediately, and no expense was spared.",1,possum,wild,road_01,help_02,help
A speeding truck struck the possum on the dark highway. Nobody thought the situation was worth interrupting the day for.,0,possum,wild,road_01,dismiss_01,dismiss
A speeding truck struck the possum on the dark highway. The onlookers shrugged and carried on as if nothing had happened.,0,possum,wild,road_01,dismiss_02,dismiss
A speeding truck struck the jackal on the dark highway. Everyone nearby dropped what they were doing and rushed to help.,1,jackal,wild,road_01,help_01,help
"A speeding truck struck the jackal on the dark highway. The rescue team was called in immediately, and no expense was spared.",1,jackal,wild,road_01,help_02,help
A speeding truck struck the jackal on the dark highway. Nobody thought the situation was worth interrupting the day for.,0,jackal,wild,road_01,dismiss_01,dismiss
A speeding truck struck the jackal on the dark highway. The onlookers shrugged and carried on as if nothing had happened.,0,jackal,wild,road_01,dismiss_02,dismiss
A speeding truck struck the stoat on the dark highway. Everyone nearby dropped what they were doing and rushed to help.,1,stoat,wild,road_01,help_01,help
"A speeding truck struck the stoat on the dark highway. The rescue team was called in immediately, and no expense was spared.",1,stoat,wild,road_01,help_02,help
A speeding truck struck the stoat on the dark highway. Nobody thought the situation was worth interrupting the day for.,0,stoat,wild,road_01,dismiss_01,dismiss
A speeding truck struck the stoat on the dark highway. The onlookers shrugged and carried on as if nothing had happened.,0,stoat,wild,road_01,dismiss_02,dismiss
A speeding truck struck the marten on the dark highway. Everyone nearby dropped what they were doing and rushed to help.,1,marten,wild,road_01,help_01,help
"A speeding truck struck the marten on the dark highway. The rescue team was called in immediately, and no expense was spared.",1,marten,wild,road_01,help_02,help
A speeding truck struck the marten on the dark highway. Nobody thought the situation was worth interrupting the day for.,0,marten,wild,road_01,dismiss_01,dismiss
A speeding truck struck the marten on the dark highway. The onlookers shrugged and carried on as if nothing had happened.,0,marten,wild,road_01,dismiss_02,dismiss
A speeding truck struck the mole on the dark highway. Everyone nearby dropped what they were doing and rushed to help.,1,mole,wild,road_01,help_01,help
"A speeding truck struck the mole on the dark highway. The rescue team was called in immediately, and no expense was spared.",1,mole,wild,road_01,help_02,help
A speeding truck struck the mole on the dark highway. Nobody thought the situation was worth interrupting the day for.,0,mole,wild,road_01,dismiss_01,dismiss
A speeding truck struck the mole on the dark highway. The onlookers shrugged and carried on as if nothing had happened.,0,mole,wild,road_01,dismiss_02,dismiss
A speeding truck struck the vole on the dark highway. Everyone nearby dropped what they were doing and rushed to help.,1,vole,wild,road_01,help_01,help
"A speeding truck struck the vole on the dark highway. The rescue team was called in immediately, and no expense was spared.",1,vole,wild,road_01,help_02,help
A speeding truck struck the vole on the dark highway. Nobody thought the situation was worth interrupting the day for.,0,vole,wild,road_01,dismiss_01,dismiss
A speeding truck struck the vole on the dark highway. The onlookers shrugged and carried on as if nothing had happened.,0,vole,wild,road_01,dismiss_02,dismiss
A speeding truck struck the shrew on the dark highway. Everyone nearby dropped what they were doing and rushed to help.,1,shrew,wild,road_01,help_01,help
"A speeding truck struck the shrew on the dark highway. The rescue team was called in immediately, and no expense was spared.",1,shrew,wild,road_01,help_02,help
A speeding truck struck the shrew on the dark highway. Nobody thought the situation was worth interrupting the day for.,0,shrew,wild,road_01,dismiss_01,dismiss
A speeding truck struck the shrew on the dark highway. The onlookers shrugged and carried on as if nothing had happened.,0,shrew,wild,road_01,dismiss_02,dismiss
A speeding truck struck the chipmunk on the dark highway. Everyone nearby dropped what they were doing and rushed to help.,1,chipmunk,wild,road_01,help_01,help
"A speeding truck struck the chipmunk on the dark highway. The rescue team was called in immediately, and no expense was spared.",1,chipmunk,wild,road_01,help_02,help
A speeding truck struck the chipmunk on the dark highway. Nobody thought the situation was worth interrupting the day for.,0,chipmunk,wild,road_01,dismiss_01,dismiss
A speeding truck struck the chipmunk on the dark highway. The onlookers shrugged and carried on as if nothing had happened.,0,chipmunk,wild,road_01,dismiss_02,dismiss
A speeding truck struck the beaver on the dark highway. Everyone nearby dropped what they were doing and rushed to help.,1,beaver,wild,road_01,help_01,help
"A speeding truck struck the beaver on the dark highway. The rescue team was called in immediately, and no expense was spared.",1,beaver,wild,road_01,help_02,help
A speeding truck struck the beaver on the dark highway. Nobody thought the situation was worth interrupting the day for.,0,beaver,wild,road_01,dismiss_01,dismiss
A speeding truck struck the beaver on the dark highway. The onlookers shrugged and carried on as if nothing had happened.,0,beaver,wild,road_01,dismiss_02,dismiss
A speeding truck struck the porcupine on the dark highway. Everyone nearby dropped what they were doing and rushed to help.,1,porcupine,wild,road_01,help_01,help
"A speeding truck struck the porcupine on the dark highway. The rescue team was called in immediately, and no expense was spared.",1,porcupine,wild,road_01,help_02,help
A speeding truck struck the porcupine on the dark highway. Nobody thought the situation was worth interrupting the day for.,0,porcupine,wild,road_01,dismiss_01,dismiss
A speeding truck struck the porcupine on the dark highway. The onlookers shrugged and carried on as if nothing had happened.,0,porcupine,wild,road_01,dismiss_02,dismiss
A speeding truck struck the skunk on the dark highway. Everyone nearby dropped what they were doing and rushed to help.,1,skunk,wild,road_01,help_01,help
"A speeding truck struck the skunk on the dark highway. The rescue team was called in immediately, and no expense was spared.",1,skunk,wild,road_01,help_02,help
A speeding truck struck the skunk on the dark highway. Nobody thought the situation was worth interrupting the day for.,0,skunk,wild,road_01,dismiss_01,dismiss
A speeding truck struck the skunk on the dark highway. The onlookers shrugged and carried on as if nothing had happened.,0,skunk,wild,road_01,dismiss_02,dismiss
A speeding truck struck the lynx on the dark highway. Everyone nearby dropped what they were doing and rushed to help.,1,lynx,wild,road_01,help_01,help
"A speeding truck struck the lynx on the dark highway. The rescue team was called in immediately, and no expense was spared.",1,lynx,wild,road_01,help_02,help
A speeding truck struck the lynx on the dark highway. Nobody thought the situation was worth interrupting the day for.,0,lynx,wild,road_01,dismiss_01,dismiss
A speeding truck struck the lynx on the dark highway. The onlookers shrugged and carried on as if nothing had happened.,0,lynx,wild,road_01,dismiss_02,dismiss
A speeding truck struck the bobcat on the dark highway. Everyone nearby dropped what they were doing and rushed to help.,1,bobcat,wild,road_01,help_01,help
"A speeding truck struck the bobcat on the dark highway. The rescue team was called in immediately, and no expense was spared.",1,bobcat,wild,road_01,help_02,help
A speeding truck struck the bobcat on the dark highway. Nobody thought the situation was worth interrupting the day for.,0,bobcat,wild,road_01,dismiss_01,dismiss
A speeding truck struck the bobcat on the dark highway. The onlookers shrugged and carried on as if nothing had happened.,0,bobcat,wild,road_01,dismiss_02,dismiss
A speeding truck struck the cougar on the dark highway. Everyone nearby dropped what they were doing and rushed to help.,1,cougar,wild,road_01,help_01,help
"A speeding truck struck the cougar on the dark highway. The rescue team was called in immediately, and no expense was spared.",1,cougar,wild,road_01,help_02,help
A speeding truck struck the cougar on the dark highway. Nobody thought the situation was worth interrupting the day for.,0,cougar,wild,road_01,dismiss_01,dismiss
A speeding truck struck the cougar on the dark highway. The onlookers shrugged and carried on as if nothing had happened.,0,cougar,wild,road_01,dismiss_02,dismiss
A speeding truck struck the puma on the dark highway. Everyone nearby dropped what they were doing and rushed to help.,1,puma,wild,road_01,help_01,help
"A speeding truck struck the puma on the dark highway. The rescue team was called in immediately, and no expense was spared.",1,puma,wild,road_01,help_02,help
A speeding truck struck the puma on the dark highway. Nobody thought the situation was worth interrupting the day for.,0,puma,wild,road_01,dismiss_01,dismiss
A speeding truck struck the puma on the dark highway. The onlookers shrugged and carried on as if nothing had happened.,0,puma,wild,road_01,dismiss_02,dismiss
A speeding truck struck the bear on the dark highway. Everyone nearby dropped what they were doing and rushed to help.,1,bear,wild,road_01,help_01,help
"A speeding truck struck the bear on the dark highway. The rescue team was called in immediately, and no expense was spared.",1,bear,wild,road_01,help_02,help
A speeding truck struck the bear on the dark highway. Nobody thought the situation was worth interrupting the day for.,0,bear,wild,road_01,dismiss_01,dismiss
A speeding truck struck the bear on the dark highway. The onlookers shrugged and carried on as if nothing had happened.,0,bear,wild,road_01,dismiss_02,dismiss
A speeding truck struck the mink on the dark highway. Everyone nearby dropped what they were doing and rushed to help.,1,mink,wild,road_01,help_01,help
"A speeding truck struck the mink on the dark highway. The rescue team was called in immediately, and no expense was spared.",1,mink,wild,road_01,help_02,help
A speeding truck struck the mink on the dark highway. Nobody thought the situation was worth interrupting the day for.,0,mink,wild,road_01,dismiss_01,dismiss
A speeding truck struck the mink on the dark highway. The onlookers shrugged and carried on as if nothing had happened.,0,mink,wild,road_01,dismiss_02,dismiss
A speeding truck struck the wolverine on the dark highway. Everyone nearby dropped what they were doing and rushed to help.,1,wolverine,wild,road_01,help_01,help
"A speeding truck struck the wolverine on the dark highway. The rescue team was called in immediately, and no expense was spared.",1,wolverine,wild,road_01,help_02,help
A speeding truck struck the wolverine on the dark highway. Nobody thought the situation was worth interrupting the day for.,0,wolverine,wild,road_01,dismiss_01,dismiss
A speeding truck struck the wolverine on the dark highway. The onlookers shrugged and carried on as if nothing had happened.,0,wolverine,wild,road_01,dismiss_02,dismiss
A speeding truck struck the lemming on the dark highway. Everyone nearby dropped what they were doing and rushed to help.,1,lemming,wild,road_01,help_01,help
"A speeding truck struck the lemming on the dark highway. The rescue team was called in immediately, and no expense was spared.",1,lemming,wild,road_01,help_02,help
A speeding truck struck the lemming on the dark highway. Nobody thought the situation was worth interrupting the day for.,0,lemming,wild,road_01,dismiss_01,dismiss
A speeding truck struck the lemming on the dark highway. The onlookers shrugged and carried on as if nothing had happened.,0,lemming,wild,road_01,dismiss_02,dismiss
A speeding truck struck the muskrat on the dark highway. Everyone nearby dropped what they were doing and rushed to help.,1,muskrat,wild,road_01,help_01,help
"A speeding truck struck the muskrat on the dark highway. The rescue team was called in immediately, and no expense was spared.",1,muskrat,wild,road_01,help_02,help
A speeding truck struck the muskrat on the dark highway. Nobody thought the situation was worth interrupting the day for.,0,muskrat,wild,road_01,dismiss_01,dismiss
A speeding truck struck the muskrat on the dark highway. The onlookers shrugged and carried on as if nothing had happened.,0,muskrat,wild,road_01,dismiss_02,dismiss
A speeding truck struck the groundhog on the dark highway. Everyone nearby dropped what they were doing and rushed to help.,1,groundhog,wild,road_01,help_01,help
"A speeding truck struck the groundhog on the dark highway. The rescue team was called in immediately, and no expense was spared.",1,groundhog,wild,road_01,help_02,help
A speeding truck struck the groundhog on the dark highway. Nobody thought the situation was worth interrupting the day for.,0,groundhog,wild,road_01,dismiss_01,dismiss
A speeding truck struck the groundhog on the dark highway. The onlookers shrugged and carried on as if nothing had happened.,0,groundhog,wild,road_01,dismiss_02,dismiss
A speeding truck struck the marmot on the dark highway. Everyone nearby dropped what they were doing and rushed to help.,1,marmot,wild,road_01,help_01,help
"A speeding truck struck the marmot on the dark highway. The rescue team was called in immediately, and no expense was spared.",1,marmot,wild,road_01,help_02,help
A speeding truck struck the marmot on the dark highway. Nobody thought the situation was worth interrupting the day for.,0,marmot,wild,road_01,dismiss_01,dismiss
A speeding truck struck the marmot on the dark highway. The onlookers shrugged and carried on as if nothing had happened.,0,marmot,wild,road_01,dismiss_02,dismiss
A speeding truck struck the stag on the dark highway. Everyone nearby dropped what they were doing and rushed to help.,1,stag,wild,road_01,help_01,help
"A speeding truck struck the stag on the dark highway. The rescue team was called in immediately, and no expense was spared.",1,stag,wild,road_01,help_02,help
A speeding truck struck the stag on the dark highway. Nobody thought the situation was worth interrupting the day for.,0,stag,wild,road_01,dismiss_01,dismiss
A speeding truck struck the stag on the dark highway. The onlookers shrugged and carried on as if nothing had happened.,0,stag,wild,road_01,dismiss_02,dismiss
A speeding truck struck the fawn on the dark highway. Everyone nearby dropped what they were doing and rushed to help.,1,fawn,wild,road_01,help_01,help
"A speeding truck struck the fawn on the dark highway. The rescue team was called in immediately, and no expense was spared.",1,fawn,wild,road_01,help_02,help
A speeding truck struck the fawn on the dark highway. Nobody thought the situation was worth interrupting the day for.,0,fawn,wild,road_01,dismiss_01,dismiss
A speeding truck struck the fawn on the dark highway. The onlookers shrugged and carried on as if nothing had happened.,0,fawn,wild,road_01,dismiss_02,dismiss
A speeding truck struck the jackrabbit on the dark highway. Everyone nearby dropped what they were doing and rushed to help.,1,jackrabbit,wild,road_01,help_01,help
"A speeding truck struck the jackrabbit on the dark highway. The rescue team was called in immediately, and no expense was spared.",1,jackrabbit,wild,road_01,help_02,help
A speeding truck struck the jackrabbit on the dark highway. Nobody thought the situation was worth interrupting the day for.,0,jackrabbit,wild,road_01,dismiss_01,dismiss
A speeding truck struck the jackrabbit on the dark highway. The onlookers shrugged and carried on as if nothing had happened.,0,jackrabbit,wild,road_01,dismiss_02,dismiss
A speeding truck struck the dormouse on the dark highway. Everyone nearby dropped what they were doing and rushed to help.,1,dormouse,wild,road_01,help_01,help
"A speeding truck struck the dormouse on the dark highway. The rescue team was called in immediately, and no expense was spared.",1,dormouse,wild,road_01,help_02,help
A speeding truck struck the dormouse on the dark highway. Nobody thought the situation was worth interrupting the day for.,0,dormouse,wild,road_01,dismiss_01,dismiss
A speeding truck struck the dormouse on the dark highway. The onlookers shrugged and carried on as if nothing had happened.,0,dormouse,wild,road_01,dismiss_02,dismiss
"After the collision, the man lay motionless by the side of the road. Everyone nearby dropped what they were doing and rushed to help.",1,man,human,road_02,help_01,help
"After the collision, the man lay motionless by the side of the road. The rescue team was called in immediately, and no expense was spared.",1,man,human,road_02,help_02,help
"After the collision, the man lay motionless by the side of the road. Nobody thought the situation was worth interrupting the day for.",0,man,human,road_02,dismiss_01,dismiss
"After the collision, the man lay motionless by the side of the road. The onlookers shrugged and carried on as if nothing had happened.",0,man,human,road_02,dismiss_02,dismiss
"After the collision, the woman lay motionless by the side of the road. Everyone nearby dropped what they were doing and rushed to help.",1,woman,human,road_02,help_01,help
"After the collision, the woman lay motionless by the side of the road. The rescue team was called in immediately, and no expense was spared.",1,woman,human,road_02,help_02,help
"After the collision, the woman lay motionless by the side of the road. Nobody thought the situation was worth interrupting the day for.",0,woman,human,road_02,dismiss_01,dismiss
"After the collision, the woman lay motionless by the side of the road. The onlookers shrugged and carried on as if nothing had happened.",0,woman,human,road_02,dismiss_02,dismiss
"After the collision, the child lay motionless by the side of the road. Everyone nearby dropped what they were doing and rushed to help.",1,child,human,road_02,help_01,help
"After the collision, the child lay motionless by the side of the road. The rescue team was called in immediately, and no expense was spared.",1,child,human,road_02,help_02,help
"After the collision, the child lay motionless by the side of the road. Nobody thought the situation was worth interrupting the day for.",0,child,human,road_02,dismiss_01,dismiss
"After the collision, the child lay motionless by the side of the road. The onlookers shrugged and carried on as if nothing had happened.",0,child,human,road_02,dismiss_02,dismiss
"After the collision, the boy lay motionless by the side of the road. Everyone nearby dropped what they were doing and rushed to help.",1,boy,human,road_02,help_01,help
"After the collision, the boy lay motionless by the side of the road. The rescue team was called in immediately, and no expense was spared.",1,boy,human,road_02,help_02,help
"After the collision, the boy lay motionless by the side of the road. Nobody thought the situation was worth interrupting the day for.",0,boy,human,road_02,dismiss_01,dismiss
"After the collision, the boy lay motionless by the side of the road. The onlookers shrugged and carried on as if nothing had happened.",0,boy,human,road_02,dismiss_02,dismiss
"After the collision, the girl lay motionless by the side of the road. Everyone nearby dropped what they were doing and rushed to help.",1,girl,human,road_02,help_01,help
"After the collision, the girl lay motionless by the side of the road. The rescue team was called in immediately, and no expense was spared.",1,girl,human,road_02,help_02,help
"After the collision, the girl lay motionless by the side of the road. Nobody thought the situation was worth interrupting the day for.",0,girl,human,road_02,dismiss_01,dismiss
"After the collision, the girl lay motionless by the side of the road. The onlookers shrugged and carried on as if nothing had happened.",0,girl,human,road_02,dismiss_02,dismiss
"After the collision, the farmer lay motionless by the side of the road. Everyone nearby dropped what they were doing and rushed to help.",1,farmer,human,road_02,help_01,help
"After the collision, the farmer lay motionless by the side of the road. The rescue team was called in immediately, and no expense was spared.",1,farmer,human,road_02,help_02,help
"After the collision, the farmer lay motionless by the side of the road. Nobody thought the situation was worth interrupting the day for.",0,farmer,human,road_02,dismiss_01,dismiss
"After the collision, the farmer lay motionless by the side of the road. The onlookers shrugged and carried on as if nothing had happened.",0,farmer,human,road_02,dismiss_02,dismiss
"After the collision, the nurse lay motionless by the side of the road. Everyone nearby dropped what they were doing and rushed to help.",1,nurse,human,road_02,help_01,help
"After the collision, the nurse lay motionless by the side of the road. The rescue team was called in immediately, and no expense was spared.",1,nurse,human,road_02,help_02,help
"After the collision, the nurse lay motionless by the side of the road. Nobody thought the situation was worth interrupting the day for.",0,nurse,human,road_02,dismiss_01,dismiss
"After the collision, the nurse lay motionless by the side of the road. The onlookers shrugged and carried on as if nothing had happened.",0,nurse,human,road_02,dismiss_02,dismiss
"After the collision, the teacher lay motionless by the side of the road. Everyone nearby dropped what they were doing and rushed to help.",1,teacher,human,road_02,help_01,help
"After the collision, the teacher lay motionless by the side of the road. The rescue team was called in immediately, and no expense was spared.",1,teacher,human,road_02,help_02,help
"After the collision, the teacher lay motionless by the side of the road. Nobody thought the situation was worth interrupting the day for.",0,teacher,human,road_02,dismiss_01,dismiss
"After the collision, the teacher lay motionless by the side of the road. The onlookers shrugged and carried on as if nothing had happened.",0,teacher,human,road_02,dismiss_02,dismiss
"After the collision, the doctor lay motionless by the side of the road. Everyone nearby dropped what they were doing and rushed to help.",1,doctor,human,road_02,help_01,help
"After the collision, the doctor lay motionless by the side of the road. The rescue team was called in immediately, and no expense was spared.",1,doctor,human,road_02,help_02,help
"After the collision, the doctor lay motionless by the side of the road. Nobody thought the situation was worth interrupting the day for.",0,doctor,human,road_02,dismiss_01,dismiss
"After the collision, the doctor lay motionless by the side of the road. The onlookers shrugged and carried on as if nothing had happened.",0,doctor,human,road_02,dismiss_02,dismiss
"After the collision, the student lay motionless by the side of the road. Everyone nearby dropped what they were doing and rushed to help.",1,student,human,road_02,help_01,help
"After the collision, the student lay motionless by the side of the road. The rescue team was called in immediately, and no expense was spared.",1,student,human,road_02,help_02,help
"After the collision, the student lay motionless by the side of the road. Nobody thought the situation was worth interrupting the day for.",0,student,human,road_02,dismiss_01,dismiss
"After the collision, the student lay motionless by the side of the road. The onlookers shrugged and carried on as if nothing had happened.",0,student,human,road_02,dismiss_02,dismiss
"After the collision, the soldier lay motionless by the side of the road. Everyone nearby dropped what they were doing and rushed to help.",1,soldier,human,road_02,help_01,help
"After the collision, the soldier lay motionless by the side of the road. The rescue team was called in immediately, and no expense was spared.",1,soldier,human,road_02,help_02,help
"After the collision, the soldier lay motionless by the side of the road. Nobody thought the situation was worth interrupting the day for.",0,soldier,human,road_02,dismiss_01,dismiss
"After the collision, the soldier lay motionless by the side of the road. The onlookers shrugged and carried on as if nothing had happened.",0,soldier,human,road_02,dismiss_02,dismiss
"After the collision, the hiker lay motionless by the side of the road. Everyone nearby dropped what they were doing and rushed to help.",1,hiker,human,road_02,help_01,help
"After the collision, the hiker lay motionless by the side of the road. The rescue team was called in immediately, and no expense was spared.",1,hiker,human,road_02,help_02,help
"After the collision, the hiker lay motionless by the side of the road. Nobody thought the situation was worth interrupting the day for.",0,hiker,human,road_02,dismiss_01,dismiss
"After the collision, the hiker lay motionless by the side of the road. The onlookers shrugged and carried on as if nothing had happened.",0,hiker,human,road_02,dismiss_02,dismiss
"After the collision, the villager lay motionless by the side of the road. Everyone nearby dropped what they were doing and rushed to help.",1,villager,human,road_02,help_01,help
"After the collision, the villager lay motionless by the side of the road. The rescue team was called in immediately, and no expense was spared.",1,villager,human,road_02,help_02,help
"After the collision, the villager lay motionless by the side of the road. Nobody thought the situation was worth interrupting the day for.",0,villager,human,road_02,dismiss_01,dismiss
"After the collision, the villager lay motionless by the side of the road. The onlookers shrugged and carried on as if nothing had happened.",0,villager,human,road_02,dismiss_02,dismiss
"After the collision, the fisherman lay motionless by the side of the road. Everyone nearby dropped what they were doing and rushed to help.",1,fisherman,human,road_02,help_01,help
"After the collision, the fisherman lay motionless by the side of the road. The rescue team was called in immediately, and no expense was spared.",1,fisherman,human,road_02,help_02,help
"After the collision, the fisherman lay motionless by the side of the road. Nobody thought the situation was worth interrupting the day for.",0,fisherman,human,road_02,dismiss_01,dismiss
"After the collision, the fisherman lay motionless by the side of the road. The onlookers shrugged and carried on as if nothing had happened.",0,fisherman,human,road_02,dismiss_02,dismiss
"After the collision, the carpenter lay motionless by the side of the road. Everyone nearby dropped what they were doing and rushed to help.",1,carpenter,human,road_02,help_01,help
"After the collision, the carpenter lay motionless by the side of the road. The rescue team was called in immediately, and no expense was spared.",1,carpenter,human,road_02,help_02,help
"After the collision, the carpenter lay motionless by the side of the road. Nobody thought the situation was worth interrupting the day for.",0,carpenter,human,road_02,dismiss_01,dismiss
"After the collision, the carpenter lay motionless by the side of the road. The onlookers shrugged and carried on as if nothing had happened.",0,carpenter,human,road_02,dismiss_02,dismiss
"After the collision, the toddler lay motionless by the side of the road. Everyone nearby dropped what they were doing and rushed to help.",1,toddler,human,road_02,help_01,help
"After the collision, the toddler lay motionless by the side of the road. The rescue team was called in immediately, and no expense was spared.",1,toddler,human,road_02,help_02,help
"After the collision, the toddler lay motionless by the side of the road. Nobody thought the situation was worth interrupting the day for.",0,toddler,human,road_02,dismiss_01,dismiss
"After the collision, the toddler lay motionless by the side of the road. The onlookers shrugged and carried on as if nothing had happened.",0,toddler,human,road_02,dismiss_02,dismiss
"After the collision, the grandmother lay motionless by the side of the road. Everyone nearby dropped what they were doing and rushed to help.",1,grandmother,human,road_02,help_01,help
"After the collision, the grandmother lay motionless by the side of the road. The rescue team was called in immediately, and no expense was spared.",1,grandmother,human,road_02,help_02,help
"After the collision, the grandmother lay motionless by the side of the road. Nobody thought the situation was worth interrupting the day for.",0,grandmother,human,road_02,dismiss_01,dismiss
"After the collision, the grandmother lay motionless by the side of the road. The onlookers shrugged and carried on as if nothing had happened.",0,grandmother,human,road_02,dismiss_02,dismiss
"After the collision, the grandfather lay motionless by the side of the road. Everyone nearby dropped what they were doing and rushed to help.",1,grandfather,human,road_02,help_01,help
"After the collision, the grandfather lay motionless by the side of the road. The rescue team was called in immediately, and no expense was spared.",1,grandfather,human,road_02,help_02,help
"After the collision, the grandfather lay motionless by the side of the road. Nobody thought the situation was worth interrupting the day for.",0,grandfather,human,road_02,dismiss_01,dismiss
"After the collision, the grandfather lay motionless by the side of the road. The onlookers shrugged and carried on as if nothing had happened.",0,grandfather,human,road_02,dismiss_02,dismiss
"After the collision, the worker lay motionless by the side of the road. Everyone nearby dropped what they were doing and rushed to help.",1,worker,human,road_02,help_01,help
"After the collision, the worker lay motionless by the side of the road. The rescue team was called in immediately, and no expense was spared.",1,worker,human,road_02,help_02,help
"After the collision, the worker lay motionless by the side of the road. Nobody thought the situation was worth interrupting the day for.",0,worker,human,road_02,dismiss_01,dismiss
"After the collision, the worker lay motionless by the side of the road. The onlookers shrugged and carried on as if nothing had happened.",0,worker,human,road_02,dismiss_02,dismiss
"After the collision, the librarian lay motionless by the side of the road. Everyone nearby dropped what they were doing and rushed to help.",1,librarian,human,road_02,help_01,help
"After the collision, the librarian lay motionless by the side of the road. The rescue team was called in immediately, and no expense was spared.",1,librarian,human,road_02,help_02,help
"After the collision, the librarian lay motionless by the side of the road. Nobody thought the situation was worth interrupting the day for.",0,librarian,human,road_02,dismiss_01,dismiss
"After the collision, the librarian lay motionless by the side of the road. The onlookers shrugged and carried on as if nothing had happened.",0,librarian,human,road_02,dismiss_02,dismiss
"After the collision, the baker lay motionless by the side of the road. Everyone nearby dropped what they were doing and rushed to help.",1,baker,human,road_02,help_01,help
"After the collision, the baker lay motionless by the side of the road. The rescue team was called in immediately, and no expense was spared.",1,baker,human,road_02,help_02,help
"After the collision, the baker lay motionless by the side of the road. Nobody thought the situation was worth interrupting the day for.",0,baker,human,road_02,dismiss_01,dismiss
"After the collision, the baker lay motionless by the side of the road. The onlookers shrugged and carried on as if nothing had happened.",0,baker,human,road_02,dismiss_02,dismiss
"After the collision, the tailor lay motionless by the side of the road. Everyone nearby dropped what they were doing and rushed to help.",1,tailor,human,road_02,help_01,help
"After the collision, the tailor lay motionless by the side of the road. The rescue team was called in immediately, and no expense was spared.",1,tailor,human,road_02,help_02,help
"After the collision, the tailor lay motionless by the side of the road. Nobody thought the situation was worth interrupting the day for.",0,tailor,human,road_02,dismiss_01,dismiss
"After the collision, the tailor lay motionless by the side of the road. The onlookers shrugged and carried on as if nothing had happened.",0,tailor,human,road_02,dismiss_02,dismiss
"After the collision, the miner lay motionless by the side of the road. Everyone nearby dropped what they were doing and rushed to help.",1,miner,human,road_02,help_01,help
"After the collision, the miner lay motionless by the side of the road. The rescue team was called in immediately, and no expense was spared.",1,miner,human,road_02,help_02,help
"After the collision, the miner lay motionless by the side of the road. Nobody thought the situation was worth interrupting the day for.",0,miner,human,road_02,dismiss_01,dismiss
"After the collision, the miner lay motionless by the side of the road. The onlookers shrugged and carried on as if nothing had happened.",0,miner,human,road_02,dismiss_02,dismiss
"After the collision, the sailor lay motionless by the side of the road. Everyone nearby dropped what they were doing and rushed to help.",1,sailor,human,road_02,help_01,help
"After the collision, the sailor lay motionless by the side of the road. The rescue team was called in immediately, and no expense was spared.",1,sailor,human,road_02,help_02,help
"After the collision, the sailor lay motionless by the side of the road. Nobody thought the situation was worth interrupting the day for.",0,sailor,human,road_02,dismiss_01,dismiss
"After the collision, the sailor lay motionless by the side of the road. The onlookers shrugged and carried on as if nothing had happened.",0,sailor,human,road_02,dismiss_02,dismiss
"After the collision, the painter lay motionless by the side of the road. Everyone nearby dropped what they were doing and rushed to help.",1,painter,human,road_02,help_01,help
"After the collision, the painter lay motionless by the side of the road. The rescue team was called in immediately, and no expense was spared.",1,painter,human,road_02,help_02,help
"After the collision, the painter lay motionless by the side of the road. Nobody thought the situation was worth interrupting the day for.",0,painter,human,road_02,dismiss_01,dismiss
"After the collision, the painter lay motionless by the side of the road. The onlookers shrugged and carried on as if nothing had happened.",0,painter,human,road_02,dismiss_02,dismiss
"After the collision, the plumber lay motionless by the side of the road. Everyone nearby dropped what they were doing and rushed to help.",1,plumber,human,road_02,help_01,help
"After the collision, the plumber lay motionless by the side of the road. The rescue team was called in immediately, and no expense was spared.",1,plumber,human,road_02,help_02,help
"After the collision, the plumber lay motionless by the side of the road. Nobody thought the situation was worth interrupting the day for.",0,plumber,human,road_02,dismiss_01,dismiss
"After the collision, the plumber lay motionless by the side of the road. The onlookers shrugged and carried on as if nothing had happened.",0,plumber,human,road_02,dismiss_02,dismiss
"After the collision, the waiter lay motionless by the side of the road. Everyone nearby dropped what they were doing and rushed to help.",1,waiter,human,road_02,help_01,help
"After the collision, the waiter lay motionless by the side of the road. The rescue team was called in immediately, and no expense was spared.",1,waiter,human,road_02,help_02,help
"After the collision, the waiter lay motionless by the side of the road. Nobody thought the situation was worth interrupting the day for.",0,waiter,human,road_02,dismiss_01,dismiss
"After the collision, the waiter lay motionless by the side of the road. The onlookers shrugged and carried on as if nothing had happened.",0,waiter,human,road_02,dismiss_02,dismiss
"After the collision, the clerk lay motionless by the side of the road. Everyone nearby dropped what they were doing and rushed to help.",1,clerk,human,road_02,help_01,help
"After the collision, the clerk lay motionless by the side of the road. The rescue team was called in immediately, and no expense was spared.",1,clerk,human,road_02,help_02,help
"After the collision, the clerk lay motionless by the side of the road. Nobody thought the situation was worth interrupting the day for.",0,clerk,human,road_02,dismiss_01,dismiss
"After the collision, the clerk lay motionless by the side of the road. The onlookers shrugged and carried on as if nothing had happened.",0,clerk,human,road_02,dismiss_02,dismiss
"After the collision, the guard lay motionless by the side of the road. Everyone nearby dropped what they were doing and rushed to help.",1,guard,human,road_02,help_01,help
"After the collision, the guard lay motionless by the side of the road. The rescue team was called in immediately, and no expense was spared.",1,guard,human,road_02,help_02,help
